报告开始日期,报告结束日期,广告名称,广告投放,成效,成效指标,单次成效费用,广告组名称,展示次数,CPM（千次展示费用） (USD),已花费金额 (USD),应用安装量,单次应用安装费用 (USD),订阅次数,单次订阅费用 (USD),购物次数,单次购物费用 (USD),广告花费回报 (ROAS) - 购物,点击率（全部）,custom_derived_metrics:334261784830934,单次展示的播放视频达 3 秒率,视频播放进度达 100% 的次数,结果（初始）,成效（初始）指标
2025-12-01,2026-06-26,20251106_GrowMe_EN_9x16_FX-test_ZT- 50_RS-P3X1R1C3_fj,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_GrowMe_EN_9x16_FX-test_ZT- 278_RS-P3X1R1C3_fj,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-story_ZT-mbti_RS-P1X1R3C3_wxx,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-story_ZT-mbti2_RS-P1X1R3C3_wxx,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-story_ZT-6monthes_RS-P1X1R3C3_wxx,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-test_ZT-work_RS-P1X1R3C1_gy,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-test_ZT-forgive_RS-P1X1R3C1_gy,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_Growme_EN_9x16_FX-scan_JB-102009-ZR_ZT-scan1_RS-P2X1R1C1_095KB-mia-JL,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao2_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao3_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-truma_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao4_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-pic_ZT-man_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-pic_ZT-mom_RS-P1X1R3C3_wxx,inactive,,,,251103_US_251103周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_GrowMe_EN_9x16_FX-test_ZT- 278_RS-P3X1R1C3_fj,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-story_ZT-parenting_RS-P1X1R3C3_wxx,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-scan_RS-P1X1R3C1_gy,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-week_RS-P1X1R3C1_gy,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-share_RS-P1X1R3C1_gy,inactive,,,,251103_US_1103周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-scan_RS-P1X1R3C1_gy,archived,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_growme_EN_9x16_FX-story_ZT-sishu_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_growme_EN_9x16_FX-story_ZT-50book_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_growme_EN_9x16_FX-story_ZT-instead_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_growme_EN_9x16_FX-test_ZT-secret1_RS-P1X1R3C1_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-story_ZT-6monthes_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-test_ZT-forgive_RS-P1X1R3C1_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_Growme_EN_9x16_FX-scan_JB-102009-ZR_ZT-scan1_RS-P2X1R1C1_095KB-mia-JL,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-scan_RS-P1X1R3C1_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251107_growme_EN_9x16_FX-test_ZT-share_RS-P1X1R3C1_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_vid_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_GrowMe_EN_1x1_FX-pic_ZT-test-10_RS-P3X1R1C3_fj,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_GrowMe_EN_4x5_FX-pic_ZT-test-5_RS-P3X1R1C3_fj,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251104_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_growme_EN_9x16_FX-pic_ZT-inter_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_growme_EN_9x16_FX-pic_ZT-co_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251105_GrowMe_EN_4x5_FX-pic_ZT-test-5_RS-P3X1R1C3_gy,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao2_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251106_growme_EN_9x16_FX-pic_ZT-zongjiao3_RS-P1X1R3C3_wxx,not_delivering,,,,251110_AAA_AEO-Purchase_ios_pic_Growme_T1_1103week_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251110_GrowMe_EN_9x16_FX-test_ZT- read_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251110_growme_EN_9x16_FX-test_ZT-scan_87k_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_GrowMe_EN4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_GrowMe_EN_9x16_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251021_GrowMe_EN_4x5_FX-pic_ZT-test-3_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251017_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251010_GrowMe_EN_4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251015_growme_EN_9x16_FX-test_ZT-pic4_RS-P1X1R3C3_wxx,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251017_GrowMe_EN_9x16_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_growme_EN_9x16_FX-book_ZT-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_9x16_FX-pic_ZT-test-5_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251011_GrowMe_EN_4x5_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,inactive,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_growme_EN_9x16_FX-book_ZT-challenge_RS-P1X1R3C3_FL_wxx,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251015_growme_EN_9x16_FX-test_ZT-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251010_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,not_delivering,,,,251111_AAA_AEO-Purchase_ios_pic_Growme_WW_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-test_ZT- 10day_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-test_ZT- challenge_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-test_ZT- read_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-test_ZT- driving_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_9x16_FX-test_ZT-read_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_9x16_FX-test_ZT-flirt_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_9x16_FX-test_ZT-share_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_9x16_FX-test_ZT-scan_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_9x16_FX-test_ZT-yuyan_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_growme_EN_1x1_FX-test_ZT-50_RS-P1X1R3C1_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-3_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-9_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-8_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_4x5_FX-pic_ZT-test-6_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-pic_ZT-test-10_RS-P3X1R1C3_gy,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251111_GrowMe_EN_9x16_FX-pic_ZT-test-7_RS-P3X1R1C3_gy.jpg,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251015_growme_EN_9x16_FX-test_ZT-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251010_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_growme_EN_9x16_FX-book_ZT-challenge_RS-P1X1R3C3_FL_wxx,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251011_GrowMe_EN_4x5_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,inactive,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_9x16_FX-pic_ZT-test-5_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251017_GrowMe_EN_9x16_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251015_growme_EN_9x16_FX-test_ZT-pic4_RS-P1X1R3C3_wxx,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_growme_EN_9x16_FX-book_ZT-pic1_RS-P1X1R3C3_wxx,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251016_GrowMe_EN_4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251010_GrowMe_EN_4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251021_GrowMe_EN_4x5_FX-pic_ZT-test-3_RS-P3X1R1C3_fj,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251017_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_gy,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_GrowMe_EN4x5_FX-pic_ZT-test-1_RS-P3X1R1C3_gy,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251023_GrowMe_EN_9x16_FX-pic_ZT-test-4_RS-P3X1R1C3_gy,not_delivering,,,,251112_AAA_AEO-Purchase_ios_pic_Growme_T1_history_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-7_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_9x16_FX-pic_ZT-test-10_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_9x16_FX-speech_JB-110703-ZR_ZT-money_RS-P2X1R1C1_095KB-mia-HJ,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-4_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_growme_EN_9x16_FX-test_ZT-christian_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_9x16_FX-pic_ZT-test-9_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_growme_EN_9x16_FX-test_ZT-yanjiang_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_1x1_FX-pic_ZT-test-1_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_growme_EN_9x16_FX-test_ZT-history_1.8k_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-8_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-2_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-5_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-3_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251112_GrowMe_EN_4x5_FX-pic_ZT-test-6_RS-P3X1R1C3_fj,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251113_GrowMe_EN_9x16_FX-test_ZT- driving-2_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251113_GrowMe_EN_9x16_FX-test_ZT- walk_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251113_growme_EN_4x5_FX-test_ZT-stop_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251113_growme_EN_9x16_FX-test_ZT-ceo_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251113_growme_EN_9x16_FX-test_ZT-shenjing_RS-P1X1R3C1_gy,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-pic_ZT-7skills_RS-P1X1R3C3_wxx,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-pic_ZT-sorry_RS-P1X1R3C3_wxx,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-pic_ZT-edison_RS-P1X1R3C3_wxx,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-pic_ZT-edison2_RS-P1X1R3C3_wxx,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-pic_ZT-1hour_RS-P1X1R3C3_wxx,inactive,,,,251112_US_251110周图片_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_GrowMe_EN_9x16_FX-test_ZT- running_RS-P3X1R1C3_fj,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_Growme_EN_9x16_FX-speech_JB-110704-ZR_ZT-oldman_RS-P2X1R1C1_095KB-mia-YD,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_Growme_EN_9x16_FX-speech_ZT-Stopscroll-111001_RS-P1X1R1C2_HL-YD,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-test_ZT-after_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
2025-12-01,2026-06-26,20251114_growme_EN_9x16_FX-test_ZT-7books_RS-P1X1R3C3_wxx,inactive,,,,251110_US_1110周视频_joy,0,0.0,0.0,,,,,,,,0.0,,,,,
